041995051080019000141004TMARIA MONTSERRAT MINOBIS PUNTONET                                           00000000  00000000N
041995051080019000141005TCARMEN TOLOSANA CIDON                                                       00000000  00000000N
041995051080019000141006TRAFAEL ANTONIO DE CACERES ZURITA                                            00000000  00000000N
041995051080019000141007TJOAN HERRERA TORRES                                                         00000000  00000000N
041995051080019000141008TANNA MARIA BLASCO NAVARRO                                                   00000000  00000000N
041995051080019080191030TROSA MARIA BAQUET PERNI (INDEPENDENT)                                       00000000  00000000N
041995051080019080191031TCARLOS NAVARRO AGUSTI (INDEPENDENT)                                         00000000  00000000N
041995051080019080191032TEMILIA GALINDO CRIADO (INDEPENDENT)                                         00000000  00000000N
041995051080019080191033TFERNANDO MARTOS CARRERO (INDEPENDENT)                                       00000000  00000000N
041995051080019080191034TBLANCA MEDIAVILLA VERA (INDEPENDENT)                                        00000000  00000000N
041995051080019080191035TJOSE ALBELLA XIMENEZ (INDEPENDENT)                                          00000000  00000000N
041995051080019080191036TJOSEFA PERNI GINER (INDEPENDENT)                                            00000000  00000000N
041995051080019080191037TMATEO TARRADELLAS TARRADAS (INDEPENDENT)                                    00000000  00000000N
041995051080019080191038TALFONSO BORRULL BRUGADA (INDEPENDENT)                                       00000000  00000000N
041995051080019080191039TLIBERTO SENDEROS ARMENGOL (INDEPENDENT)                                     00000000  00000000N
041995051080019080191040TRAMON BAU FRADERA (ENE)                                                     00000000  00000000N
041995051080019080191041TLUIS ANT. GARCIA RODRIGUEZ (ENE)                                            00000000  00000000N
041995051430148000017005TSALVADOR GUINART I DIAZ                                                     00000000  00000000N
041995051430148000017006TRAMON ALUJAS I PONS                                                         00000000  00000000N
041995051430148000017007TFRANCESC XAVIER COMABELLA I BIOSCA                                          00000000  00000000N
041995051430148000017008TMONTSE MASDEU I ABAD                                                        00000000  00000000N
041995051430148000017009TJOSEP DOMINGO I PASARET                                                     00000000  00000000N
041995051430148000017010TANTONI GENE I TORRELL                                                       00000000  00000000N
041995051430148000017011TJOAN COLOME I NAVARRO                                                       00000000  00000000N
041995051430148000017012TJORDI RECASENS I ROBERT                                                     00000000  00000000N
041995051430148000017013TJOAQUIM VENDRELL I MORENO                                                   00000000  00000000N
041995051430148000017014TOSCAR DE LOS RIOS I MARTINEZ                                                00000000  00000000N
041995051430148000017015TPURI MIRO I PIÑOL                                                           00000000  00000000N
041995051430148000017016TRAMON RUIZ I AGUSTI                                                         00000000  00000000N
041995051430148000017017TELVIRA SANHAUJA I ROSELL (INDEP.)                                           00000000  00000000N
041995051430148000017018TPERE GUASCH I COLL                                                          00000000  00000000N
041995051430148000017019TJOAN FARRO I BARBER                                                         00000000  00000000N
041995051430148000017020TJOSEP ANTONI CASTILLO I NIETO                                               00000000  00000000N
041995051430148000017021TFRANCESCA SANS I CUTILLES                                                   00000000  00000000N
041995051430148000017022TIGNASI BUDESCA I ALUJAS                                                     00000000  00000000N
041995051430148000017023TJORDI GIBERT I MATEU                                                        00000000  00000000N
041995051430148000017024TFRANCESCA CAÑAGUERAL I GIMENEZ                                              00000000  00000000N
041995051430148000017025TMANUEL COMAS I SEGURA                                                       00000000  00000000N
041995051430148000017026TSALVADOR-JOAN ROVIRA I GOMEZ (INDEP.)                                       00000000  00000000N
041995051430148000017027TJAUME RENYER I ALIMBAU                                                      00000000  00000000N
041995051430148000141001TMARIA DOLORS COMAS D'ARGEMIR CENDRA                                         00000000  00000000S
041995051430148000141002TJORDI NAVARRO LLIBERATO                                                     00000000  00000000S
041995051430148000141003TDIONISIO DE LA VARGA HERNANDEZ                                              00000000  00000000N
041995051430148000141004TJAIME LOPEZ MARTIN                                                          00000000  00000000N
041995051430148000141005TESTHER GRAUPERA BOQUERA                                                     00000000  00000000N
041995051430148000141006TMAGI SUÑE MOLNE                                                             00000000  00000000N
041995051430148000141007TMARIA ANUNCIACION ARAGONCILLO IBAÑEZ                                        00000000  00000000N
041995051430148000141008TPEDRO ANTONIO VALCARCEL CASES                                               00000000  00000000N
041995051430148000141009TMANUEL VAZQUEZ SANCHEZ                                                      00000000  00000000N
041995051430148000141010TMARIA CLAUSTRE MORRON ESTRADE                                               00000000  00000000N
041995051430148000141011TANGEL MARTINEZ SAEZ                                                         00000000  00000000N
041995051430148000141012TJOSE CRISTOBAL LOPEZ CAMPOS                                                 00000000  00000000N
041995051430148000141013TANTONIO ROSELLO GUARRO                                                      00000000  00000000N
041995051430148000141014TALICIA PASCA MARQUEZ                                                        00000000  00000000N
041995051430148000141015TPEDRO LUIS RAJA HERRERO                                                     00000000  00000000N
041995051430148000141016TRAMONA TIGELL GIRONES                                                       00000000  00000000N
041995051430148000141017TCARMEN CASES GODESSART                                                      00000000  00000000N
041995051430148000141018TJORDI RAMOS MARTINEZ                                                        00000000  00000000N
041995051430148000141019TMARIA PILAR ROMERA LORENZO                                                  00000000  00000000N
041995051430148000141020TALBERT PALLARES ROIG                                                        00000000  00000000N
041995051080101000141019TGREGORIA OCHOA BODERO                                                       00000000  00000000N
041995051080101000141020TAURELIANO CABALLERO GARCIA                                                  00000000  00000000N
041995051080101000141021TM. DE LAS FLORES CALZADA RODRIGUEZ                                          00000000  00000000N
041995051080101000141022TANTONI GARCIA ACERO                                                         00000000  00000000N
041995051080101000141023TYOLANDA ALCAZAR ALONSO                                                      00000000  00000000N
041995051080101000141024TJUAN CAMACHO RODRIGUEZ                                                      00000000  00000000N
041995051080101000141025TELVIRA MANSO MORERA                                                         00000000  00000000N
041995051080101000141026TJOSEP RIBAS VINYALS                                                         00000000  00000000N
041995051080101000141027TJAUME BOTEY VALLES                                                          00000000  00000000N
041995051080101000146001TCELESTINO CORBACHO I CHAVES                                                 00000000  00000000S
041995051080101000146002TJOSE VICENTE MUÑOZ GOMEZ                                                    00000000  00000000S
041995051080101000146003TJOSE CONDE PEREZ                                                            00000000  00000000S
041995051080101000146004TDAVID PEREZ IBAÑEZ                                                          00000000  00000000S
041995051080101000146005TNURIA MARIN I MARTINEZ                                                      00000000  00000000S
041995051080101000146006TJOAN FRANCESC MARCO I CONCHILLO                                             00000000  00000000S
041995051080101000146007TCLEMENTE MURILLO BENITEZ                                                    00000000  00000000S
041995051080101000146008TJOSEP BALIU IBAÑEZ                                                          00000000  00000000S
041995051080101000146009TMARIA LLUISA FERRE I GARCIA                                                 00000000  00000000S
041995051080101000146010TALFONS BONALS I FLORIT                                                      00000000  00000000S
041995051080101000146011TJOSE ANTONIO MOLINA FLORES                                                  00000000  00000000S
041995051080101000146012TMARIA FREIRIA SANTOS                                                        00000000  00000000S
041995051080101000146013TANTONIO BERMUDO AVILA                                                       00000000  00000000S
041995051080101000146014TANTONIO HERAS JUIDIAS                                                       00000000  00000000S
041995051080101000146015TMARIA TERESA REVILLA SANCHEZ                                                00000000  00000000N
041995051080101000146016TOSCAR BALSELLS I GIRALT                                                     00000000  00000000N
041995051080101000146017TANTONIO LUQUE DOMINGUEZ                                                     00000000  00000000N
041995051080101000146018TPERE SEGUN I COLL                                                           00000000  00000000N
041995051080101000146019TANA CARDENAS CASTILLO                                                       00000000  00000000N
041995051080101000146020TFERNANDO ROMERO ROMERO                                                      00000000  00000000N
041995051080101000146021TDOMINGO MORENO LOPEZ                                                        00000000  00000000N
041995051080101000146022TMARIA CARMEN GARCIA-CALVILLO I MORENO                                       00000000  00000000N
041995051080101000146023TANTONIA NAVARRO OLIVARES                                                    00000000  00000000N
041995051080101000146024TMARIANO MATAMOROS I GINES                                                   00000000  00000000N
041995051080101000146025TMARIA ANGELES BAUTISTA CAMPANARIO                                           00000000  00000000N
041995051080101000146026TJOSEP TORRES I CAROL                                                        00000000  00000000N
041995051080101000146027TJUAN PEDRO GONZALEZ BLAZQUEZ                                                00000000  00000000N
041995051080101000318001TISABEL MARTINEZ SORIANO                                                     00000000  00000000N
041995051080101000318002TDAVID GRANADO RODRIGUEZ                                                     00000000  00000000N
041995051080101000318003TROSARIO LOPERA GUERRERO                                                     00000000  00000000N
041995051080101000318004TEUGENI FERNANDEZ NAVERAC                                                    00000000  00000000N
041995051080101000318005TM. TERESA PARELLO VALERO                                                    00000000  00000000N
041995051080101000318006TENCARNA ROMO SANCHO                                                         00000000  00000000N
041995051080101000318007TNURIA MARTI SATO                                                            00000000  00000000N
041995051080101000318008TRUBEN PRETEL RAMIREZ                                                        00000000  00000000N
041995051080101000318009TM. TERESA ULLDEMOLINS MARCE                                                 00000000  00000000N
041995051080101000318010TANDREU VAN DEN EYNDE ADROER                                                 00000000  00000000N
041995051080101000318011TELENA BECH PEIRO                                                            00000000  00000000N
041995051080101000318012TPEDRO ARROYO REYES                                                          00000000  00000000N
041995051060015000041009TJOSE MANUEL SANCHEZ-PAULETE DEL AGUILA                                      00000000  00000000N
041995051060015000041010TCATALINA FERNANDEZ DE AVILES DELGADO                                        00000000  00000000N
041995051060015000041011TPEDRO GARCIA DE LA CASA                                                     00000000  00000000N
041995051060015000041012TJUAN FRANCISCO LEAL ZAMBRANO                                                00000000  00000000N
041995051060015000041013TESTHER MARIA LOPEZ RUIZ                                                     00000000  00000000N
041995051060015000041014TANTONIO OTERO BERNARDINO                                                    00000000  00000000N
041995051060015000041015TMATIAS CANO GUERRERO                                                        00000000  00000000N
041995051060015000041016TANTONIO PULGARIN GUERRERO                                                   00000000  00000000N
041995051060015000041017TMARIA FRANCISCA SANTAMARIA GOMEZ                                            00000000  00000000N
041995051060015000041018TANA BEGOÑA PIERA MORENO                                                     00000000  00000000N
041995051060015000041019TALFREDO JESUS SALAMANCA TOME                                                00000000  00000000N
041995051480013000025024TFRANCISCO ESCOBAL URKIAGA                                                   00000000  00000000N
041995051480013000025025TJOSE ANTONIO CAMPOS GRANADOS                                                00000000  00000000N
041995051480013000025026TSABINO ARANA LARRAZABAL                                                     00000000  00000000N
041995051480013000025027TJOSE ANTONIO MARTINEZ MEZO                                                  00000000  00000000N
041995051480013000027001TCARLOS PERA TAMBO                                                           00000000  00000000S
041995051480013000027002TDIEGO MOYANO PADILL                                                         00000000  00000000S
041995051480013000027003TJESUS MARIA GONZALEZ SUANCES                                                00000000  00000000S
041995051480013000027004TJOSE MANUEL ASENSIO RUIZ                                                    00000000  00000000S
041995051280058280581011TASCENSION FERNANDEZ GARCIA                                                  00000000  00000000N
041995051280058280581012TGUILLERMO ORTIZ BERNAL                                                      00000000  00000000N
041995051280058280581013TANGEL LUIS GONZALEZ ZORZO                                                   00000000  00000000N
041995051280058280581014TMANUEL BAUTISTA HERNANDEZ                                                   00000000  00000000N
041995051280058280581015TMARIA CARMEN JEREZ DIAZ                                                     00000000  00000000N
041995051280058280581016TFELIX LABRADO GOMEZ                                                         00000000  00000000N
041995051280058280581017TMIGUEL GREGORIO MONTERO                                                     00000000  00000000N
041995051280058280581018TFRANCISCO LOPEZ CORBACHO                                                    00000000  00000000N
041995051280058280581019TM. FRANCISCA GIL PANADERO                                                   00000000  00000000N
041995051280058280581020TRICARDO PEREZ MUÑOZ                                                         00000000  00000000N
041995051280058280581021TFRANCISCO GARCIA CAÑADA                                                     00000000  00000000N
041995051280058280581022TENCARNACION LOPEZ JEREZ                                                     00000000  00000000N
041995051280058280581023THUGO VIALAS HERRERUELA                                                      00000000  00000000N
041995051280058280581024TSIGIFREDO GALLEGO RUBIA                                                     00000000  00000000N
041995051280058280581025TVALENTIN COGOLLUDO CRUZ                                                     00000000  00000000N
041995051280058280581026TVICENTA LOPEZ JEREZ                                                         00000000  00000000N
041995051280058280581027TJOSE RAMON MURILLO MARTINEZ DE LA CASA                                      00000000  00000000N
041995051280065000001001TPEDRO CASTRO VAZQUEZ                                                        00000000  00000000S
041995051280065000001002TANTONIO ALONSO HERRERO                                                      00000000  00000000S
041995051280065000001003TFRANCISCO JOSE HITA GAMARRA                                                 00000000  00000000S
041995051280065000001004TRAFAEL CAÑA RUFO                                                            00000000  00000000S
041995051280065000001005TCARMEN GARCIA ROJAS                                                         00000000  00000000S
041995051080187000099021TANTONIO GOMEZ CORTES                                                        00000000  00000000N
041995051080187000099022TMARIA-JESUS MARTINEZ CASTROVERDE                                            00000000  00000000N
041995051080187000099023TANDRES GONZALEZ LOPEZ                                                       00000000  00000000N
041995051080187000099024TGLORIA MILLAN GARCIA                                                        00000000  00000000N
041995051080187000099025TCARLOS LOPEZ YEPES                                                          00000000  00000000N
041995051080187000099026TRAMON MESTRE ORGAZ                                                          00000000  00000000N
041995051080187000099027TJOAN PINTADO I BARBA                                                        00000000  00000000N
041995051080187000141001TANTONI FARRES SABATER                                                       00000000  00000000S
041995051080187000141002TMANUEL MARTIN LIÑAN                                                         00000000  00000000S
041995051080187000141003TMARIA NIEVES GARCIA LASA                                                    00000000  00000000S
041995051080187000141004TANTONI SOROLLA EDO (INDEPENDENT)                                            00000000  00000000S
041995051080187000141005TANTONIO TRIVES MANRESA                                                      00000000  00000000S
041995051080187000141006TENCARNACION RAMIREZ PEÑA                                                    00000000  00000000S
041995051080187000141007TFRANCESC XAVIER MORENO RICO                                                 00000000  00000000S
041995051080187000141008TEMILIO LOPEZ SANCHEZ                                                        00000000  00000000S
041995051080187000141009TFELIU MADAULA CANADELL                                                      00000000  00000000S
041995051430148000141021TFRANCISCO MONTERO JURADO                                                    00000000  00000000N
041995051430148000141022TANA LINA CASTRO SALVADOR                                                    00000000  00000000N
041995051430148000141023TMARIA DEL ROSARIO CARMONA BARRETO                                           00000000  00000000N
041995051430148000141024TEMILIO TORRES JOVE                                                          00000000  00000000N
041995051430148000141025TROMA SOLE BLANCO                                                            00000000  00000000N
041995051430148000141026TCARMEN MOLINA MAS                                                           00000000  00000000N
041995051430148000141027TLLUIS BALART BOIGUES                                                        00000000  00000000N
041995051430148000146001TJOSEP ANTON BURGASE RABINAD                                                 00000000  00000000S
041995051430148000146002TJOSEP FELIX BALLESTEROS CASANOVA                                            00000000  00000000S
041995051430148000146003TMANUEL FUSTER PITARCH                                                       00000000  00000000S
041995051430148000146004TFERRAN SANCHEZ CAMINS                                                       00000000  00000000S
041995051430148000146005TGABRIEL MAS MONTAGUT                                                        00000000  00000000S
041995051430148000146006TROSER RECASENS VIVES                                                        00000000  00000000S
041995051430148000146007TMIGUEL ZANON SIMON (INDEP.)                                                 00000000  00000000S
041995051430148000146008TMANUEL LOPEZ PASCA                                                          00000000  00000000N
041995051430148000146009TMARIA AMPARO PEREZ BRAVO                                                    00000000  00000000N
041995051430148000146010TEDUARD GARCIA CASTELL                                                       00000000  00000000N
041995051430148000146011TJOSE MARIA MARAURI DOLS                                                     00000000  00000000N
041995051080245000141004TJOSE MARIA CORRAL BELORADO                                                  00000000  00000000S
041995051080245000141005TDOLORES GOMEZ FERNANDEZ                                                     00000000  00000000S
041995051080245000141006TANDREU BANUS GUERRERO                                                       00000000  00000000S
041995051080245000141007TTOMAS LORENZO SANTOS                                                        00000000  00000000S
041995051080245000141008TCONCEPCION VILLAVERDE FERNANDEZ (INDEPENDENT)                               00000000  00000000S
041995051080245000141009TMANUEL GARCIA CUESTA                                                        00000000  00000000S
041995051080245000141010TRAFAEL MENDOZA NAVAS                                                        00000000  00000000S
041995051080245000141011TJOSEFA ESTEFANIA SANCHEZ MARTIN                                             00000000  00000000S
041995051080245000141012TMANUEL MERCHAN TEJERO                                                       00000000  00000000S
041995051080245000141013TSALVADOR REDON CUENCA                                                       00000000  00000000N
041995051080245000141014TFRANCISCO SANCHEZ TRAVERIA "SISCO" (INDEPENDENT)                            00000000  00000000N
041995051080245000141015TJUANA MARTINEZ MARTINEZ                                                     00000000  00000000N
041995051080245000141016TSANTIAGO SERRA LOPEZ                                                        00000000  00000000N
041995051080245000141017TMARGARITA GARCIA FORTES                                                     00000000  00000000N
041995051080245000141018TANTONIO PEREA NUÑEZ (INDEPENDENT)                                           00000000  00000000N
041995051080245000141019TINMACULADA LORENZO NARANJO                                                  00000000  00000000N
041995051080245000141020TANTONIO JAUMANDREU DE BALANZO "PEPONIO" (INDEPEN.)                          00000000  00000000N
041995051080245000141021TANTONIO JOSE UTRILLA SERRANO                                                00000000  00000000N
041995051080245000141022TLEOVIGILDA CRESPO ORTEGA                                                    00000000  00000000N
041995051080245000141023TMIGUEL ANGEL ARCE GONZALEZ                                                  00000000  00000000N
041995051080245000141024TAIDA JURADO RUZAFA                                                          00000000  00000000N
041995051080245000141025TJOSE MORA PUNTIVERIO                                                        00000000  00000000N
041995051080245000141026TJORDI VALLS POZO (INDEPENDENT)                                              00000000  00000000N
041995051080245000141027TNURIA PASTOR AMOROS (INDEPENDENT)                                           00000000  00000000N
041995051080245000146001TMANUELA DE MADRE ORTEGA                                                     00000000  00000000S
041995051080245000146002TMANUEL DOBARCO TORURIÑO                                                     00000000  00000000S
041995051080245000146003TJOAN CARLES MAS I BASSA                                                     00000000  00000000S
041995051080245000146004TANTONIO PEDRO FOGUE MOYA                                                    00000000  00000000S
041995051080245000146005TBEGOÑA BELLETTE DONAY (INDEPENDENT)                                         00000000  00000000S
041995051080245000146006TBARTOMEU MUÑOZ CALVET                                                       00000000  00000000S
041995051080245000146007TANASTASIO SANCHEZ MOYA                                                      00000000  00000000S
041995051080245000146008TVICENTE SANCHEZ MORA (INDEPENDENT)                                          00000000  00000000S
041995051080245000146009TMARIA PILAR PUIG GINER                                                      00000000  00000000S
041995051080245000146010TANTONIO CARMONA LOPEZ                                                       00000000  00000000S
041995051080245000146011TFERNANDO OTEROS SALAS                                                       00000000  00000000S
041995051080245000146012TVICTORIANO ALVAREZ PONCE                                                    00000000  00000000S
041995051080245000146013TMARIA GLORIA BELIS FURIO                                                    00000000  00000000N
041995051080245000146014TMARIA ISABEL SERRANO SANCHEZ                                                00000000  00000000N
041995051080245000146015TJUAN TORRES FERNANDEZ (INDEPENDENT)                                         00000000  00000000N
041995051080245000146016TJERONIMO SERRANO MARTINEZ                                                   00000000  00000000N
041995051060015000041020TESTRELLA ZAMORA CABANILLAS                                                  00000000  00000000N
041995051060015000041021TFRANCISCO MORAN DELGADO                                                     00000000  00000000N
041995051060015000041022TFRANCISCA CONDE SAEZ                                                        00000000  00000000N
041995051060015000041023TLUIS CARLOS RODRIGUEZ ZAMORA                                                00000000  00000000N
041995051060015000041024TJOSE MARIA ARENAS LOPERA                                                    00000000  00000000N
041995051060015000041025TDAVID SANCHEZ SANCHEZ                                                       00000000  00000000N
041995051060015000041026TMARIA DE LAS NIEVES RODRIGUEZ AIRADO                                        00000000  00000000N
041995051060015000041027TJOSE ANTONIO MUÑOZ JARAIZ                                                   00000000  00000000N
041995051060015000136001TLUIS MIGUEL GONZALEZ RODRIGUEZ                                              00000000  00000000N
041995051060015000136002TMIGUEL ANGEL MANDLY MANSO                                                   00000000  00000000N
041995051060015000136003TJORGE JESUS PEREZ GARCIA                                                    00000000  00000000N
041995051060015000136004TJOSE ANTONIO HERNANDEZ JIMENEZ                                              00000000  00000000N
041995051060015000136005TJOSE ANTONIO PIZARRO CRUZ                                                   00000000  00000000N
041995051060015000136006TANTONIO JOSE VELASCO MARTIN                                                 00000000  00000000N
041995051060015000136007TMANUEL PESSINI RICO                                                         00000000  00000000N
041995051060015000136008TVICENTE RASTROLLO GARCIA                                                    00000000  00000000N
041995051060015000136009TNICOLAS FERNANDO LAVADO GONZALEZ-REGUERAL                                   00000000  00000000N
041995051060015000136010TDIEGO MARIA GOMEZ LOPEZ-ZUAZO                                               00000000  00000000N
041995051060015000136011TTOMAS SANCHEZ TRINIDAD                                                      00000000  00000000N
041995051060015000136012TJOSE MANUEL PORTELA SOTO                                                    00000000  00000000N
041995051060015000136013TADOLFO JIMENEZ ALVAREZ                                                      00000000  00000000N
041995051060015000136014TANGEL DOMINGUEZ CABALLERO                                                   00000000  00000000N
041995051060015000136015TJOSE ANTONIO HERNANDEZ TENA                                                 00000000  00000000N
041995051060015000136016TMANUEL FRANCISCO GARCIA GONZALEZ                                            00000000  00000000N
041995051060015000136017TANTONIA GARCIA LOPEZ                                                        00000000  00000000N
041995051060015000136018TVALENTIN GARCIA LAZO                                                        00000000  00000000N
041995051060015000136019TRAFAEL EMILIO GOYENECHE LORENZO                                             00000000  00000000N
041995051060015000136020TMARIA HERNANDEZ TENA                                                        00000000  00000000N
041995051060015000136021TVICTOR MANUEL HERNANDEZ JIMENEZ                                             00000000  00000000N
041995051060015000136022TMANUEL SAYAGO ATALAYA                                                       00000000  00000000N
041995051060015000136023TRAUL HERNANDEZ JIMENEZ                                                      00000000  00000000N
041995051060015000136024TALI SARAFRAZ GARCIA                                                         00000000  00000000N
041995051060015000136025TALBERTO JOSE REYNOLDS MORENO                                                00000000  00000000N
041995051060015000136026TJESUS RIOS DEL ROSAL                                                        00000000  00000000N
041995051060015000136027TJUAN ANTONIO MARQUEZ SANCHEZ                                                00000000  00000000N
041995051060083000001001TANTONIO VELEZ SANCHEZ                                                       00000000  00000000S
041995051060083000001002TJUAN MANUEL ROMERA FERNANDEZ                                                00000000  00000000S
041995051080279000016005TFERRAN TURA I AVILA (CDC)                                                   00000000  00000000S
041995051080279000016006TJAUME PLANAS I MUNS (UDC)                                                   00000000  00000000S
041995051080279000016007TFRANCISCO MORALES RUIZ (INDEPENDENT)                                        00000000  00000000N
041995051080279000016008TJOSEP CASTELLA I CABEZA (CDC)                                               00000000  00000000N
041995051080279000016009TJORDI AGUILERA I LOPEZ (UDC)                                                00000000  00000000N
041995051080279000016010TLLUIS PARERA I GUIU (CDC)                                                   00000000  00000000N
041995051080279000016011TRAMON LADERO BERJANO (CDC)                                                  00000000  00000000N
041995051080279000016012TANA MARIA CASA I ROS (UDC)                                                  00000000  00000000N
041995051080279000016013TJUAN ANTONIO CARPIO SANCHEZ (INDEPENDENT)                                   00000000  00000000N
041995051280065000001006TFRANCISCO SANTOS VAZQUEZ RABAZ                                              00000000  00000000S
041995051280065000001007TCESAR JOSE SUAREZ BACELAR                                                   00000000  00000000S
041995051280065000001008TVICTORIANO GOMEZ LUENGO                                                     00000000  00000000S
041995051280065000001009TMARIA ANGELA DIEZ LOPEZ                                                     00000000  00000000S
041995051280065000001010TFERNANDO TENA RAMIRO                                                        00000000  00000000S
041995051280065000001011TFRANCISCO JAVIER OLLERO BERIAIN                                             00000000  00000000S
041995051280065000001012TVICENTE NIETO ORTIZ                                                         00000000  00000000N
041995051280065000001013TMARIA LUZ JIMENO SANTA-MARIA                                                00000000  00000000N
041995051280065000001014TJULIO VALLEJO GARCIA                                                        00000000  00000000N
041995051280065000001015TMARIA ALEJANDRA ESCUDERO FELIX                                              00000000  00000000N
041995051280079000082050TJUAN LIMON FLORES                                                           00000000  00000000N
041995051280079000082051TTERESA QUINTANILLA REDONDO                                                  00000000  00000000N
041995051280079000082052TMARIA ELENA AYUSO FERRER                                                    00000000  00000000N
041995051280079000082053TNURIA CASTRO GARCIA                                                         00000000  00000000N
041995051280079000082054TROSA MARIA OLMO BLAS                                                        00000000  00000000N
041995051280079000082055TCELIA COSTAS FERNANDEZ                                                      00000000  00000000N
041995051280079000098001TCRISTINA GARCIA MORENO                                                      00000000  00000000N
041995051280079000098002TANA MARIA SEGURA GRAIÑO                                                     00000000  00000000N
041995051280079000098003TMANUEL GALAN LAZARO                                                         00000000  00000000N
041995051280079000098004TGLORIA TORRES BORRELL                                                       00000000  00000000N
041995051280079000098005TDOMINGO CALERO FERNANDEZ                                                    00000000  00000000N
041995051280079000098006TNATIVIDAD MOYA MARTINEZ                                                     00000000  00000000N
041995051280079000098007TANGEL ESTEBAN LOZANO                                                        00000000  00000000N
041995051280079000098008TMARGARITA ESCUDERO RAMOS                                                    00000000  00000000N
041995051280079000098009TDOMINGO CALERO CACERES                                                      00000000  00000000N
041995051280079000098010TROSA MARIA BLANC RUIZ                                                       00000000  00000000N
041995051280079000098011TENCARNACION CALERO FERNANDEZ                                                00000000  00000000N
041995051280079000098012TALVARO GRAIÑO AVEILLE                                                       00000000  00000000N
041995051280079000098013TMARIA TERESA FERNANDEZ FERNANDEZ                                            00000000  00000000N
041995051280079000098014TDIEGO DE LOS REYES LACASA                                                   00000000  00000000N
041995051280079000098015TROSA MARIA DEL CARMEN BAILON GIJON                                          00000000  00000000N
041995051280079000098016TFRANCISCO JAVIER ORAMAN DIAZ                                                00000000  00000000N
041995051280079000098017TEMILIA LAZARO ALONSO                                                        00000000  00000000N
041995051280079000098018TCLARA ESTEBAN DIEZ                                                          00000000  00000000N
041995051280079000098019TFRANCISCO GARCIA FERNANDEZ                                                  00000000  00000000N
041995051280079000098020TMARIA HELENA OTERO PEREZ                                                    00000000  00000000N
041995051280079000098021TCLAUDIO ANDRES DACAL GOMEZ                                                  00000000  00000000N
041995051280079000098022TBEGOÑA CRIADO CARRASCO                                                      00000000  00000000N
041995051280079000098023TEVA MARIA FERNANDEZ BLAZQUEZ                                                00000000  00000000N
041995051280079000098024TANTONIO CASADO FERNANDEZ                                                    00000000  00000000N
041995051280079000098025TMATEA LAURA MESAS TOMAS                                                     00000000  00000000N
041995051280079000098026TFRANCISCO JOSE CALERO FERNANDEZ                                             00000000  00000000N
041995051280079000098027TMARIA PRESENTACION NADAL ALONSO                                             00000000  00000000N
041995051280079000098028TMARIA DOLORES DIEZ BUGALLO                                                  00000000  00000000N
041995051280079000098029TEDUARDO GOMEZ BALLESTEROS                                                   00000000  00000000N
041995051280079000098030TMARTA MARIA DEL CASTILLO COBA                                               00000000  00000000N
041995051280079000098031TMARIA INMACULADA SICILIA SANCHEZ                                            00000000  00000000N
041995051280079000098032TJESUS RAMON BRAVO PEREZ                                                     00000000  00000000N
041995051280079000098033TLIDIA AGUIRRE PEREIRA                                                       00000000  00000000N
041995051280079000098034TMARISA KOHAN REVSIN                                                         00000000  00000000N
041995051280079000098035TJOSE MANUEL VALERO MOLERO                                                   00000000  00000000N
041995051280079000098036TMARIA CONCEPCION OTERO RUBIO                                                00000000  00000000N
041995051280079000098037TCARMEN PINILLA ALCARAZ                                                      00000000  00000000N
041995051280079000098038TJOSE MARIA ALBA CAMPILLEJO                                                  00000000  00000000N
041995051280079000098039TGLORIA NAVARRO TORRES                                                       00000000  00000000N
041995051280079000098040TMARIA CARMEN MEDINA LEIRADO                                                 00000000  00000000N
041995051280079000098041TFERNANDO ANDRES DE RODRIGO ARAMBURO                                         00000000  00000000N
041995051280079000098042TANTONIA LOPEZ FERNANDEZ                                                     00000000  00000000N
041995051280079000098043TAGAPITA FERNANDEZ GONZALEZ                                                  00000000  00000000N
041995051080187000141010TJOSEP M. MATENCIO FERNANDEZ                                                 00000000  00000000S
041995051080187000141011TANTONI ARANDA GARCIA                                                        00000000  00000000S
041995051080187000141012TFERMI VALLBE BACH (INDEPENDENT)                                             00000000  00000000S
041995051080187000141013TOLGA JIMENEZ PALAU                                                          00000000  00000000S
041995051080187000141014TANTONIO RODRIGUEZ GALIAN                                                    00000000  00000000S
041995051080187000141015TJOSEP MANEL PIEDRAFITA ADSUARA (INDEPENDENT)                                00000000  00000000S
041995051080187000141016TJOSE LUIS BELLOSO PENA                                                      00000000  00000000N
041995051080187000141017TTOMASA DEL JESUS MENDEZ                                                     00000000  00000000N
041995051080187000141018TENRIQUETA VILLABA PICO                                                      00000000  00000000N
041995051080187000141019TSERGIO RODRIGUEZ ALFARO                                                     00000000  00000000N
041995051080187000141020TDOMINGO MENA FERNANDEZ                                                      00000000  00000000N
041995051080187000141021TMIGUEL FRANCO NIETO                                                         00000000  00000000N
041995051080187000141022TEMILI REY BALDO                                                             00000000  00000000N
041995051080187000141023TFRANCISCO MORALES SANCHEZ                                                   00000000  00000000N
041995051080187000141024TANGEL MOLINA AMADOR (INDEPENDENT)                                           00000000  00000000N
041995051080187000141025TCAROLINA PADROS BRIA                                                        00000000  00000000N
041995051080187000141026TJUAN GUIL BARRIONUEVO                                                       00000000  00000000N
041995051080187000141027TRAMON ANGEL ALVAREZ MARTINEZ                                                00000000  00000000N
