032019111339016000055002TAlberto                  Pérez                    Arroyo                   M000000000000000000N
032019111339017000055003TRosa María               Rubio                    Domínguez                F000000000000000000N
032019111339028000061001TJavier                   Ortega                   Serra                    M000000000000000000N
032019111339024000064001TSaúl                     Fernández                Garrote                  M000000000000000000N
032019111339026000072001TJesús Fernando           Rodríguez                Roiz                     M000000000000000000N
032019111339027000072002TConcepción               Martínez                 Miguel                   F000000000000000000N
032019111339011000082001TMar                      García                   González                 F000000000000000000N
032019111339012000082002TJuan Carlos              Hevia                    Lozano                   M000000000000000000N
032019111339013000082003TJosé Ovidio              Álvarez                  Rozada                   M000000000000000000N
032019111339004000086001TMaría Mercedes           Fernández                González                 F000000000000000000S
032019111339005000086002TJosé Ramón               García                   Cañal                    M000000000000000000N
032019111339006000086003TMaría del Camino         Gutiérrez                Gutiérrez                F000000000000000000N
032019111339001000094001TFrancisco Antonio        Blanco                   Ángel                    M000000000000000000S
032019111339002000094002TMaría                    Fernández                Álvarez                  F000000000000000000S
032019111339003000094003TFernando                 Lastra                   Valdés                   M000000000000000000S
032019111339025000098001TNoemí                    Roca                     Barrio                   F000000000000000000N
032019111339018000101001TJosé Antonio             Lobato                   González                 M000000000000000000N
032019111339019000101002TEduardo                  Madroñal                 Pedraza                  M000000000000000000N
032019111339020000101003TRosa María               Navarrete                Sehnert                  F000000000000000000N
032019111339014000116001TFrancisco                Benavente                Meléndez de Arvas        M000000000000000000N
032019111071007000018001TBeatriz                  Medina                   Muñoz-Torrero            F000000000000000000N
032019111071008000018002TOmar                     Delgado                  Garrido                  M000000000000000000N
032019111071014000049001TLila                     Thomàs                   i Andreu                 F000000000000000000N
032019111071015000049002TIsidre                   Mateu                    Sabater                  M000000000000000000N
032019111071016000050001TAntoni                   Gutiérrez                Sastre                   M000000000000000000N
032019111071010000055001TPatricia                 Blanco                   Martín                   F000000000000000000N
032019111071011000055002TFrancisco                González                 Benito                   M000000000000000000N
032019111071017000073001TAntonio                  Forteza                  Bonnet                   M000000000000000000N
032019111071003000075001TBeni                     Aguiló                   Grau                     F000000000000000000N
032019111071004000075002TAlfonso                  Rodríguez                Sánchez                  M000000000000000000N
032019111071005000083001TMaría                    Salom                    Coll                     F000000000000000000S
032019111071006000083002TJavier                   Bonet                    Díaz                     M000000000000000000N
032019111071001000094001TCosme                    Bonet                    Bonet                    M000000000000000000S
032019111071002000094002TSusanna                  Moll                     Kammerich                F000000000000000000S
032019111071013000098001TMaría Teresa             Viera                    Oliver                   F000000000000000000N
032019111071012000101001TJuan José                Fernández                Panadero                 M000000000000000000N
032019111071009000116001TManuela                  Cañadas                  Pinilla                  F000000000000000000N
032019111072004000018001TJorge                    de Diego                 Capellán                 M000000000000000000N
032019111072005000052001TEduard                   Riudavets                Florit                   M000000000000000000N
032019111072007000055001TSalvador                 Moll                     Herrero                  M000000000000000000N
032019111072003000075001TAntonia                  Florit                   Salord                   F000000000000000000N
032019111072002000083001TJordi                    López                    Ravanals                 M000000000000000000S
032019111072001000094001TMaria del Carme          Garcia                   Querol                   F000000000000000000N
032019111072008000101001TAdrià                    González                 Minaya                   M000000000000000000N
032019111072006000116001TGuillermo Juan           Jusué                    de Olives                M000000000000000000N
032019111073004000018001TJohanna Alejandra        Gámez                    Zúñiga                   F000000000000000000N
032019111073007000033001TJosep Antoni             Prats                    Serra                    M000000000000000000N
032019111073006000055001TDaniel Ramón             Planells                 Fragua                   M000000000000000000N
032019111073003000075001TMario Miguel             Devis                    Luján                    M000000000000000000N
032019111073002000083001TJacobo                   Varela de Limia          Chordá                   M000000000000000000N
032019111073001000094001TPatricia                 Abascal                  Jiménez                  F000000000000000000S
032019111073008000101001TJavier                   Sánchez                  Aranda                   M000000000000000000N
032019111073005000116001TCarlos                   Torres                   Mayans                   M000000000000000000N
032019111351016000002001TLuz Carmen               Rodríguez                Gangura                  F000000000000000000N
032019111351017000002002TJosé Echedey "CANARIONASOSantana                  Morán                    M000000000000000000N
032019111351026000016001TGuayarmina               Méndez                   Laguna                   F000000000000000000N
032019111351027000016002TJosé Miguel              Yánez                    Ramírez                  M000000000000000000N
032019111351009000018001TRafael Juan              Medina                   Jaber                    M000000000000000000N
032019111351010000018002TAlicia Esther            Díaz                     Álamo                    F000000000000000000N
032019111351023000046001TJesús Alberto            Rosales                  Falcón                   M000000000000000000N
032019111351024000046002TMaría Teresa             Bañobre                  Nebot                    F000000000000000000N
032019111351005000054001THeriberto José           Dávila                   Ojeda                    M000000000000000000N
032019111351006000054002TMaría Ángeles            Batista                  Perdomo                  F000000000000000000N
032019111351012000055001TRaquel                   Díaz                     Santana                  F000000000000000000N
032019111351013000055002TDaniel                   Romero                   Vecino                   M000000000000000000N
032019111351019000059001TJavier                   Delgado                  Pérez                    M000000000000000000N
032019111351020000059002TJudit                    Duque                    Suárez                   F000000000000000000N
032019111351021000072001TLuis                     Bodoque                  Gómez                    M000000000000000000N
032019111351022000072002TMaría Dolores            Blanco                   López                    F000000000000000000N
032019111351007000078001TCarlos Carmelo           Reyes                    Lima                     M000000000000000000N
032019111351008000078002TLaura                    Saz                      Almazán                  F000000000000000000N
032019111351003000083001TSergio                   Ramos                    Acosta                   M000000000000000000S
032019111351004000083002TRosa Faustina            Viera                    Fernández                F000000000000000000N
032019111351001000094001TRamón                    Morales                  Quesada                  M000000000000000000S
032019111351002000094002TSaturnina                Santana                  Dumpierrez               F000000000000000000S
032019111351018000098001TLaura                    Rodríguez                Álvarez                  F000000000000000000N
032019111351014000101001TAbisai                   Melián                   Ramírez                  M000000000000000000N
032019111351015000101002TJuana María              Ruiz                     Suárez                   F000000000000000000N
032019111351025000114001TRamón Francisco          González                 Hernández                M000000000000000000N
032019111351011000116001TCarlos Manuel            Ruiz de Galarreta        Hernández                M000000000000000000N
032019111352008000002001TNuria Esther             Cedrés                   Perdomo                  F000000000000000000N
032019111352002000013001TSamuel Carmelo           Martín                   Morera                   M000000000000000000N
032019111352005000018001TNoemí del Pino           Ramírez                  Rodríguez                F000000000000000000N
032019111352011000046001TEster                    Gómez                    Brodsky                  F000000000000000000N
032019111352007000055001TBárbara                  Fernández                Granda                   F000000000000000000N
032019111352010000059001TFrancisca                Sánchez                  Macías                   F000000000000000000N
032019111352004000078001TJorge Miguel             Peñas                    Lozano                   M000000000000000000N
032019111352003000083001TRemigio Joel             Delgado                  Cáceres                  M000000000000000000N
032019111352001000094001TFrancisco Manuel         Fajardo                  Palarea                  M000000000000000000S
032019111352009000101001TMaría del Rosario        Martel                   Marrero                  F000000000000000000N
032019111352006000116001TJavier                   Román                    Vas                      M000000000000000000N
032019111353009000002001TJosé Manuel              Vázquez                  Rodríguez                M000000000000000000N
032019111353002000013001TDolores Alicia           García                   Martínez                 F000000000000000000N
032019111353011000016001TMaría Eugenia            Boán                     Álvarez                  F000000000000000000N
032019111353005000018001TIgnacio                  López de Vicuña          Artola                   M000000000000000000N
032019111353007000055001TMaría Ángeles            Encabo                   López                    F000000000000000000N
032019111353010000059001TMaría del Carmen         Talavera                 Quevedo                  F000000000000000000N
032019111353004000078001TRafael                   Méndez                   Quintela                 M000000000000000000N
032019111353003000083001TJéssica del Carmen       de León                  Verdugo                  F000000000000000000N
032019111353001000094001TPaloma                   Hernández                Cerezo                   F000000000000000000S
032019111353008000101001TElena Nasima             Santana                  Salsouli                 F000000000000000000N
032019111353006000116001TFrancisco                Sánchez                  Fernández                M000000000000000000N
032019111384014000002001TYasmín Lucrecia          Bouzaoui                 Acosta                   F000000000000000000N
032019111384015000002002TBentor                   Trujillo                 Flores                   M000000000000000000N
032019111384005000013001TJosé Manuel              Pitti                    González                 M000000000000000000N
032019111384006000013002TVerónica                 Meseguer                 del Pino                 F000000000000000000N
032019111384024000016001TCesar Ricardo            Vera                     Ayala                    M000000000000000000N
032019111384025000016002TSilvia                   Martín                   Homubol                  F000000000000000000N
