0919830514421100022004105VICTOR                   MILLAN                   FERRERUELA                                  032S
0819830514904000063409004JOSE LUIS                GUTIERREZ                BALADO                                      087S
0819830514904000063409004IGNACIO                  GALLEGO                  OLEA                                        086S
0819830514904000063409004FERNANDO                 ALONSO                   BERMEJO                                     092S
0819830514904000063409004ANTONIO                  CARRASCO                 PANIAGUA                                    091S
0819830514904000063409004ANASTASIO                ALONSO                   CARRASCO                                    007N
0819830514904400022406604MANUEL                   VILLALPANDO              ZAMORA                                      055S
0819830514904400022406604JOSE VICTORINO           PEREZ                    CARNERO                                     060S
0819830514904400022406604JOSE Mª                  CASAS                    DELGADO                                     007N
0819830514904400022406604JOSE ALFONSO             VASALLO                  FERNANDEZ                                   072S
0819830514904400022406604CIRO                     CASAS                    AVEDILLO                                    070S
0819830514904400063402501SATURNINO                MIGUEL                   GONZALEZ                                    021N
0819830514904400063402501JOSE LUIS                MIGUEL                   GONZALEZ                                    031S
0819830514904400063402501JOSE ANTONIO             GARCIA                   GONZALEZ                                    023N
0819830514905900022405803LUIS                     LOPEZ                    RODRIGUEZ                                   045S
0819830514905900022405803JOSE Mª                  RODRIGUEZ                SIMON                                       034N
0819830514905900022405803GERMAN                   PEDRAZ                   MONJE                                       052S
0819830514905900022405803ELOY                     PECHERO                  MISERICORDIA                                039S
0819830514905900022405803CLEMENTE HERRERO         DEL                      B.                                          030N
0819830514905900022405803AMANDO GRACIANO          HERNANDEZ                RODRIGUEZ                                   035N
0819830514905900063403802JUAN                     PRIETO                   MONJE                                       040S
0819830514905900063403802JOSE                     BARTOLOME                GARCIA                                      061S
0819830514905900063403802JESUS                    RODRIGUEZ                SIMON                                       019N
0819830514905900063403802JACINTO                  HERNANDEZ                RODRIGUEZ                                   033N
0819830514906100022406804SAGRARIO ANGELES         PEREZ                    VAZQUEZ                                     051S
0819830514906100022406804PEDRO                    FRANCO                   SEGURADO                                    079S
0819830514906100022406804FRANCISCO                SANTAMARIA               SEGURADO                                    072S
0819830514906100022406804FRANCISCO                MOZO                     HERNANDEZ                                   021N
0819830514906100022406804CARLOS                   SEGURADO                 DOMINGUEZ                                   050S
0819830514906100063405202PABLO JESUS              SEGURADO                 JAMBRINA                                    057S
0819830514906100063405202Mª TERESA                SUAÑA                    SEGURADO                                    050N
0819830514906100063405202ISIDRO                   ALVAREZ                  PIORNO                                      005N
0819830514906100063405202ISIDORO                  JAMBRINA                 SEGURADO                                    047N
0819830514906100063405202ANDRES                   SEGURADO                 ROSON                                       050S
0819830514908300022406705SANTIAGO                 CHILLON                  BRAGADO                                     056S
0819830514908300022406705MANUEL                   MARTIN                   RUIZ                                        050S
0819830514908300022406705JOSE ALBERTO             CASTRO                   BRAGADO                                     054S
0819830514908300022406705GRACILIANO               ALVAREZ                  ALVAREZ                                     055S
0819830514908300022406705ANASTASIO                MORILLO                  MORILLO                                     055S
0819830514908600022404300VICTOR                   LEGIDO                   PASTOR                                      050N
0819830514908600022404300URBANO                   PASTOR                   MANTECA                                     029N
0819830514908600022404300JUAN JOSE                BAZ                      MARTIN                                      038N
0819830514908600022404300JOSE ANTONIO             PRIETO                   BAZ                                         026N
0819830514908600022404300EUSTAQUIO                TEMPRANO                 SALGADO                                     030N
0819830514908600030910005MANUEL                   MARTIN                   MIRANDA                                     067S
0819830514908600030910005JERONIMO                 CANTUCHE                 LEGIDO                                      086S
0819830514908600030910005JERONIMO                 ARENAL                   MARTIN                                      065S
0819830514908600030910005HONORATO                 DOMINGUEZ                MACERO                                      102S
0819830514908600030910005FRANCISCO                MARTIN                   ALVAREZ                                     083S
0819830514908800022405601EDELIO PEDRO             ESTEBAN SAN              CRISPIN                                     056S
0819830514908800063405904SEBASTIAN                MARTIN                   BARRIOS                                     056S
0819830514908800063405904MANUEL                   CRESPO                   PASCUAL                                     058S
0819830514908800063405904FELIX                    PASCUAL                  POZA                                        061S
0819830514908800063405904ELIAS                    PASCUAL                  PASCUAL                                     004N
0819830514908800063405904CEFERINO                 PASCUAL                  PASCUAL                                     059S
0819830514911400003505204ROMAN                    GAVILAN                  RODRIGUEZ                                   044S
0819830514911400003505204JOSE EPIFANIO            GAVILAN                  SANTON                                      030N
0819830514911400003505204ASTERIO                  CARAZO                   CARAZO                                      043S
0819830514911400003505204ANGEL                    ROLLON                   VALVERDE                                    050S
0819830514911400003505204ACIACLO                  FRADEJAS                 CARAZO                                      042S
0819830514911400022402201VICTORINO                MARTIN                   ROLLON                                      004N
0819830514911400022402201VICTORIANO               ROLLON                   CARAZO                                      005N
0819830514911400022402201NICOLAS                  MORILLO                  BRAGADO                                     003N
0819830514911400022402201ERNESTINO                ROLLON                   CARAZO                                      007N
0819830514911400022402201DAVID                    FRADEJAS                 CARAZO                                      041S
0819830514911400022402201DALMIRO                  GAVILAN                  MONTERO                                     000N
0819830514911400022402201BALBINO                  MARTIN                   CARAZO                                      028N
0819830513711400063405702DANIEL                   MACIAS                   DELGADO                                     070S
0819830513711400063405702CAMILO                   JIMENEZ                  PALACIOS                                    036N
0819830513711600022405504JUAN                     CRUZ                     SAGREDO                                     064S
0819830513711600022405504JOSE                     VICENTE                  VICENTE                                     043S
0819830513711600022405504JOSE                     RODRIGUEZ                HERRERO                                     044S
0819830513711600022405504DOMINGO                  HERRERO                  VICENTE                                     037S
0819830513711600022405504AMADOR                   LOPEZ                    PEREZ                                       035N
0819830513711600030900300ANGEL ALBERTO            LUCAS                    ARENALES                                    003N
0819830513711600063404401MANUEL V                 BLANCO                   CHAPADO                                     044S
0819830513712000022404801VICENTE                  CAMPO                    GUARIDO                                     025N
0819830513712000022404801MARIA TERESA             GARCIA                   CAMPO                                       063S
0819830513712000022404801JUAN MANUEL              HERRERO                  HERNANDEZ                                   026N
0819830513712000022404801JOSE                     VICENTE                  CAMPO                                       033N
0819830513712000022404801CEFERINO                 CALVO                    HERNANDEZ                                   026N
0819830513712000022404801ANDRES                   CAMPO                    CAMPO                                       022N
0819830513712000030900100LUIS                     COENAGA                  PALANCARES                                  001N
0819830513712000063405704JUAN JOSE                GONZALEZ                 FUENTES                                     063S
0819830513712000063405704GABRIEL A                CAMPO                    HERRERO                                     067S
0819830513712000063405704CARLOS                   HERRERO                  HERRERO                                     049S
0819830513712000063405704BIENVENIDO               VICENTE                  CALVO                                       049S
0919830513712600022403705PEDRO ANTONIO            PRIETO                   RODRIGUEZ                                   035S
0919830513712600022403705MAXIMINO                 GARCIA                   BALLESTEROS                                 022S
0919830513712600022403705JUAN AGUSTIN             GIL                      VELASCO                                     028S
0919830513712600022403705FRANCISCO                GARCIA                   CUADRADO                                    032S
0919830513712600022403705CEFERINO                 CUADRADO                 VICENTE                                     034S
0819830513713300022406503PAULINO                  HERNANDEZ                HERNANDEZ                                   059N
0819830513713300022406503LUCIANO                  MUÑOZ                    BLAZQUEZ                                    064S
0819830513713300022406503LEONCIO                  BARRERAS                 ALVAREZ                                     068S
0819830513713300022406503FEDERICO                 MUÑOZ                    BLAZQUEZ                                    060S
0819830513713300022406503BONIFACIO                MUÑOZ                    HERNANDEZ                                   011N
0819830513713300063406402SEGREDOS                 MATEO                    NIETO                                       056N
0819830513713300063406402SANTIAGO                 GARCIA                   CERRUDO                                     052N
0819830513713300063406402PEDRO                    MUÑOZ                    MATEOS                                      063S
0819830513713300063406402MANUEL                   BERMEJO                  MATEOS                                      069S
0819830513713300063406402EVARISTO                 CANEPE                   LOSADA                                      016N
0819830513713700022408005MANUEL DEL               MOLINO                   GARCIA                                      064S
0819830513713700022408005JOSE MANUEL              CORAL                    CALACHE                                     054S
0819830513713700022408005JOSE                     RODRIGUEZ                CALACHE                                     064S
0819830513713700022408005EMILIO                   CALACHE                  SANCHEZ                                     069S
0819830513713700022408005ELIAS                    RODRIGUEZ                CALACHE                                     069S
0819830513713700063402900JOAQUIN                  SANCHEZ                  GARCIA                                      029N
0819830513713700063402900EMILIO                   HERNANDEZ                MARCOS                                      031N
0819830513713700063402900ANGEL                    HERNANDEZ                MARCOS                                      027N
0819830513714200022406301JUAN JOSE                GARCIA                   CORRIONERO                                  060N
0819830513714200022406301JOSE MANUEL              BLANCO                   RODRIGUEZ                                   061N
0819830513714200022406301JOSE ANTONIO             MELGAR                   BALLESTEROS                                 065S
0819830513714200022406301DELMITO                  MELGAR                   BALLESTEROS                                 064N
0819830513714200022406301ALFONSO MATEOS           DE PAZ                   GARCIA                                      002N
0819830513714200030907104VALENTIN                 RODRIGUEZ                FERNANDEZ                                   074S
0819830513714200030907104LUCIANO                  PANDO                    RIVERO                                      072S
0819830513714200030907104JESUS                    BLANCO                   MARTIN                                      069S
0819830513714200030907104EDUARDO F                RODRIGUEZ                GONZALEZ                                    067S
0819830513714200030907104CRISANTOS                VICENTE                  SANCHEZ                                     002N
0819830513714200063400100MARIA DOLORES            FERNANDEZ                VIVAS                                       001N
0819830513714900022407605PEDRO                    VAQUERO                  MARTIN                                      064S
0819830513714900022407605HONORIO                  VAZQUEZ                  MARTIN                                      054S
0819830513714900022407605ELIECER                  MONTERO                  VICENTE                                     065S
0819830513714900022407605ANTONIO                  MARTIN                   TABERNERO                                   093S
0819830513714900022407605ABUNDIO                  VELASCO                  CORREDERA                                   030S
0819830513714900030900200ANGEL LUIS               GARCIA                   HERNANDEZ                                   002N
0819830513715000022401905VICENTE                  MARCOS                   GARCIA                                      014S
0819830513715000022401905MATIAS                   VICENTE                  HERNANDEZ                                   016S
0819830513715000022401905MARIA TERESA             MATEOS                   ARROYO                                      015S
0819830513715000022401905LUIS                     ARNES                    SANCHEZ                                     015S
0819830513715000022401905ADELA                    BARRADO                  ENCINAS                                     016S
0919830514421100022004105PEDRO                    MILLAN                   FERRERUELA                                  032S
0919830514421100022004105PEDRO                    GRACIA                   DOMINGO                                     041S
0919830514421100022004105JOSE                     PRADAS                   RUIZ                                        038S
0919830514421100022004105ENRIQUE                  FERRERUELA               ROYO                                        023S
0919830514421100063401000JUSTO                    PUEYO                    NAVARRO                                     008N
0919830514421100063401000EVARISTO                 GIMENO                   FLETA                                       012N
0919830514421200055902705VALERO                   BLASCO                   AGUILAR                                     027S
0919830514421200055902705ROSENDO                  BLASCO                   SANCHEZ                                     022S
0919830514421200055902705RAMON                    COSTEA                   AGUILAR                                     014S
0919830514421200055902705JOSE ANTONIO             PARICTO                  BLASCO                                      022S
0919830514421200055902705JOAQUIN                  BELLES                   BELLES                                      025S
0819830514421300055905005SALVADOR                 GOMEZ                    BUGEDA                                      021S
0819830514421300055905005PELEGRIN                 GOMEZ                    COLAS                                       044S
0819830514421300055905005JOSE LUIS                GOMEZ                    GUILLEN                                     072S
0819830514421300055905005IGNACIO                  MARTIN                   DOMINGO                                     036S
0819830514421300055905005GIL                      GOMEZ                    BUGEDA                                      030S
0919830514421700000101501LEONCIO                  GARCIA                   DOMINGO                                     015S
0919830514421700022001301MAXIMO                   SORIANO                  ROYUELA                                     010N
0919830514421700022001301EDUARDO                  SORIANO                  ROYUELA                                     014N
0919830514421700022001301AMADEO                   ESPINOSA                 DOMINGO                                     015S
0919830514421700055902204VICTOR                   DOMINGO                  BARRERA                                     026S
0919830514421700055902204MIGUEL                   ROYUELA                  DOMINGO                                     020S
0919830514421700055902204FEDERICO                 MURCIANO                 SANCHEZ                                     021S
0919830514421700055902204DAVID                    MURCIANO                 SANCHEZ                                     022S
0919830514421700055902204BLAS                     DOMINGO                  BARRERA                                     001N
0919830514421800022001901NICASIO                  BASTIAS                  PEREZ                                       021S
0919830514421800022001901MIGUEL                   MORA                     SERRANO                                     020N
0919830514421800022001901MARCELINO                BASTIAS                  PEREZ                                       001N
0919830514421800022001901EUGENIO                  RAMIREZ                  PEREZ                                       018N
0919830514421800022001901DOMINGO                  GIMENEZ                  GARCIA                                      019N
0919830514421800055902704LUCIO                    SERRANO                  TERRER                                      027S
0919830514421800055902704FRANCISCO                MORA                     VALERO                                      027S
0919830514421800055902704ENRIQUE                  CRUZADO                  GIMENEZ                                     027S
0919830514421800055902704CESAR                    ASENSIO                  CRUZADO                                     027S
0919830514421800055902704ANTONIO                  SERRANO                  PEREZ                                       000N
0819830514422200022006704SATURNINO                BURRIEL                  LANCIS                                      081S
0819830514422200022006704PEDRO                    BAQUERO                  VALERO                                      051S
0819830514422200022006704PASCUAL                  GARCES                   LAHOZ                                       058S
0819830514422200022006704JOSE                     GARCES                   BAQUERO                                     045S
0819830514422200022006704FRANCISCO                LANCIS                   TELLER                                      034N
0819830514422200055904401JUAN FRANCISCO           GONZALEZ                 SEBASTIAN                                   049S
0819830514422200055904401IGNACIO                  GARCIA                   HERNANDO                                    000N
0819830514422200055904401ELOY                     VALERO                   BELTRAN                                     038N
0819830514422200055904401CLEMENTE                 FRAJ                     ARANDA                                      000N
0819830514422200055904401ANTONIO                  SIXTO                    FRAJ                                        032N
0819830514422200055904401ANTONIO                  RANDO                    ROYO                                        035N
0819830514422200055904401ANGEL                    BLASCO                   FRAJ                                        022N
0819830514422300055905205MARCOS                   MARTIN                   BOIX                                        057S
0819830514422300055905205JUAN MANUEL              MILIAM                   OMEDES                                      040S
0819830514422300055905205JUAN                     FERRER                   AGUD                                        031S
0819830514422300055905205ANGEL                    ANDREU                   SEGARRA                                     036S
0819830514422300055905205ADRIAN                   ANTOLIN                  ESTOPIÑAN                                   045S
0919830514422400055902605MIGUEL                   LATORRE                  VILLUENDAS                                  028S
0919830514422400055902605MARIANO CASAS            LA                       HOZ                                         016S
0919830514422400055902605MARCELINO                LUENGO                   PASTOR                                      022S
0919830514422400055902605JUAN JOSE                MARTIN                   NADAL                                       019S
0919830514422400055902605FLORENTINO               IZQUIERDO                A.                                          022S
0919830514422400063401200PEDRO                    NEBRA                    COMIN                                       013N
0919830514422400063401200JOSE FRANCISCO           RODRIGUEZ                NEBRA                                       013N
0919830514422400063401200JOSE                     RODRIGUEZ                LAZARO                                      012N
0819830514422700022002701MARIANO                  COLLADOS                 CLEMENTE                                    049S
0819830514422700022002701LORENZO                  ESCUDER                  SANCHO                                      019N
0819830514422700022002701FRANCISCO                ABEL                     GAMBARO                                     023N
0819830514422700022002701ANTONIO                  GIMENO                   CAMPOS                                      020N
0819830514422700055904004VICENTE                  FRAJ                     GARCES                                      045S
0819830514422700055904004TOMAS                    SANCHEZ                  LAZARO                                      037S
0919830510806200035003705JOSE                     NADEU                    MAS                                         029S
0819830514917000063405301ANDRES                   FERNANDEZ                RABANAL                                     058S
0819830514918300030906904JOSE MANUEL              GARCIA                   SANCHEZ                                     048S
0819830514918300030906904JESUS                    PEREZ                    ALONSO                                      062S
0819830514918300030906904FRANCISCO                MATEOS                   MORALEJO                                    022N
0819830514918300030906904ANTONIO                  GONZALEZ                 FERNANDEZ                                   072S
0819830514918300030906904ANGEL                    HERRERO                  BERMUDEZ                                    073S
0819830514918300063402201JESUS                    CRESPO                   PINTO                                       019N
0819830514918300063402201CEFERINO                 PEÑAN                    ESTEBAN                                     026S
0819830514918300063402201ATILANO                  MORALEJO                 PINTO                                       023N
0819830514919000022405202JUAN                     VIDAL                    GONZALEZ                                    048N
0819830514919000022405202JOSE SAN                 JUAN                     GARCIA                                      061S
0819830514919000022405202JOSE EMILIO              GAGO                     VIDAL                                       054S
0819830514919000022405202GREGORIO                 CARNERO                  ORDUÑA                                      005N
0819830514919000022405202ALBERTO                  FERNANDEZ                RANDO                                       041N
0819830514919000059606203VIDAL                    GAGO                     GONZALEZ                                    068S
0819830514919000059606203VALERIO                  RIESCO                   RODRIGUEZ                                   065S
0819830514919000059606203MITERCINDO DE            LA RUA                   SAN JUAN                                    056S
0819830514919000059606203MIGUEL                   ASENSIO                  A.                                          011N
0819830514919000059606203JULIO                    MORO                     SANCHEZ                                     048N
0819830514919000063401700PEDRO                    GOMEZ                    FERNANDEZ                                   022N
0819830514919000063401700JULIO HERRERO            SAN                      JUAN                                        015N
0819830514919000063401700AVELINO CARBAJO          SAN                      JUAN                                        015N
0819830514920400022402605PEDRO                    MARTIN                   BERMEJO                                     017S
0819830514920400022402605MIGUEL                   ALONSO                   GARCIA                                      034S
0819830514920400022402605LONGINES                 GONZALEZ                 MAYOR                                       017S
0819830514920400022402605EMILIO                   JUNQUERA                 CRESPO                                      009S
0819830514920400022402605CESAR                    SANDIN                   RODRIGUEZ                                   029S
0819830514922800022405305VALENTIN                 MUÑOZ                    MUÑOZ                                       046S
0819830514922800022405305PEDRO                    MATILLA                  MARTIN                                      045S
0819830514922800022405305MARINO                   MUÑOZ                    MATILLA                                     052S
0819830514922800022405305LEONCIO                  POLO                     RODERO                                      035S
0819830514922800022405305HORACIO                  CALVO                    ENRIQUEZ                                    035S
0819830514922900022408101VICENTE                  GARCIA                   MARGALLO                                    079N
0819830514922900022408101PEDRO                    LERA                     GONZALEZ                                    080N
0819830514922900022408101JERONIMO                 BARRERO                  LOPEZ                                       084S
0819830514922900022408101CUSTODIO                 PALAZUELO                GARCIA                                      082N
0819830514922900063408804VALENTIN                 FERNANDEZ                CH.                                         087S
0819830514922900063408804SATURNINO                VAQUERO                  GARCIA                                      086S
0819830514922900063408804RICARIO                  BECARES                  RODRIGUEZ                                   004N
0819830514922900063408804JUAN                     ALONSO                   GRANDO                                      086S
0819830514922900063408804JOSE                     ESTEBANEZ                REVILLA                                     088S
0819830514922900063408804ANGEL                    LOPEZ                    GARCIA                                      003N
0819830514923300063405605VALENTIN                 GAGO                     MIELGO                                      053S
0819830514923300063405605FERNANDO                 TORRON                   TORRON                                      043S
0819830514923300063405605ANTONIO                  GARRIDO                  MONTERO                                     035S
0819830514923300063405605ANGEL                    RATON                    FERRERO                                     045S
0819830514923300063405605AGUSTIN                  GONZALEZ                 GAGO                                        048S
0819830514923600059607204JOSE LUIS                MARTINEZ                 ASENSIO                                     071S
0819830514923600059607204GUILLERMO                MARTINEZ                 POSADA                                      072S
0819830514923600059607204EMILIANO                 MATEOS                   VEGA                                        073S
0819830514923600059607204CARMELO                  LABRADOR                 ALONSO                                      072S
0819830514923600063404501SEGUNDO                  COOMONTE                 ENRIQUE                                     045N
0819830514923600063404501REMIGIO                  RODRIGUEZ                MARTINEZ                                    045N
0819830514923600063404501DESIDERIO                FERRERO                  ALVAREZ                                     040N
0819830514923600063404501ANASTASIO                POSADA                   POSADA                                      053S
0919830514924400022402604MIGUEL ANGEL             CRISTOBAL                CEPEDA                                      020S
0919830514924400022402604MANUEL                   COLINES                  ALONSO                                      024S
0919830514924400022402604JOSE Mª                  CRISTOBAL                CRISTOBAL                                   020S
0919830514924400022402604ESTEBAN                  CRISTOBAL                CRISTOBAL                                   025S
0919830514924400022402604CELEDONIO                NUÑEZ                    CRISTOBAL                                   017N
0919830514924400063402002MANUEL                   GUERRERO                 CEPEDA                                      026S
0919830514924400063402002JOSE CELEDONIO           NUÑEZ                    PAZ                                         015N
0919830514924400063402002JOAQUIN                  NUÑEZ                    UÑA                                         021S
0819830514924900022407704SANTOS                   HIDALGO                  CONDE                                       043N
0819830514924900022407704MARTIN                   ALVAREZ                  BRAGADO                                     066S
0819830514924900022407704JOSE                     GUTIERREZ                CARRERAS                                    053S
0819830513717600022407304JUAN FRANCISCO           GUINALDO                 GUINALDO                                    053S
0819830513717600022407304EULOGIO                  MARTIN                   GASCON                                      034N
0819830513717600022407304ANGEL                    RODRIGUEZ                IGLESIAS                                    061S
0819830513717600063402601PEDRO                    SERAFIN                  GASCON                                      017N
0819830513717600063402601MILLAN DEL               POZO                     HERRERO                                     038S
0819830513717600063402601JORGE                    SALGADO                  GASCON                                      015N
0819830513717600063402601BERNARDINO               GUINALDO                 GUINALDO                                    018N
0819830513717600063402601ANGEL                    CAMACES                  MARTIN                                      016N
0819830513718000022405305JESUS                    RUANO                    MARTIN                                      059S
0819830513718000022405305ISAAC DEL                ARCO                     DELGADO                                     041S
0819830513718000022405305HERLINDO                 CALVO                    RAMOS                                       034S
0819830513718000022405305FRANCISC O               SANTIAGO                 RUANO                                       043S
0819830513718000022405305ALFARO                   SANCHEZ                  RAMOS                                       035S
0819830513718000030900200PABLO                    FERNANDO                 SAGREDO                                     002N
0819830513718000063401000MARIA JOSE               GIL                      SANCHEZ                                     010N
0819830513718200022403004JOSE                     RODRIGUEZ                VARAS                                       037S
0819830513718200022403004J FRANCISCO              MARTIN                   BOYERO                                      028S
0819830513718200022403004FRANCISCO                GOMEZ                    MIGUEL                                      030S
0819830513718200022403004DAVID ISIDRO             HUETE                    CARABIAS                                    027S
0819830513718200030901201SANTIAGO                 POLO                     MARTIN                                      024S
0819830513718200030901201AUREA                    MARTIN                   LOPEZ                                       000N
0819830513718200063400000ANA MARIA                TIZON                    GARCIA                                      000N
0819830513718600022407305MIGUEL                   MARTIN                   SANCHEZ                                     040S
0819830513718600022407305MANUEL FRANCISCO         GARCIA                   VICENTE                                     061S
0819830513718600022407305JUAN JESUS               MARTIN                   RAMOS                                       049S
0819830513718600022407305JUAN A                   SANCHEZ                  MIGUEL                                      076S
0819830513718600022407305GABRIEL SANCHEZ          FERNANDEZ DEL            CAMPO                                       069S
0819830513718600030900800FELICIANO                GONZALEZ                 PEREZ                                       008N
0819830513718900030902301OLEGARIO                 TEJEDOR                  TEJEDOR                                     023S
0819830513718900063404104VICTOR                   ROMERO                   BORREGO                                     056S
0819830513718900063404104PATRICIO SAN             JOSE                     MARTIN                                      041S
0819830513718900063404104FRANCISCO                SANTIAGO                 SANCHEZ                                     036S
0819830513718900063404104ANGEL                    MARTIN                   MAZA                                        033S
0819830513719200030901000MARIA GONZALA            LOPEZ                    HIERRO                                      010N
0819830513719200063404605TOMAS                    GONZALEZ                 SANCHEZ                                     034S
0819830513719200063404605MAURICIO                 SANCHEZ                  GAIL                                        043S
0819830513719200063404605MARIA ISIDORA            SANCHEZ                  GAIL                                        031S
0819830513719200063404605JUAN LUIS                GONZALEZ                 SANCHEZ                                     036S
0819830513719200063404605FIDEL                    AMORES                   VITAR                                       041S
0919830513719500063402605SATURNINO                ESCUDERO                 JUSTO                                       031S
0919830513719500063402605PEDRO                    RIVERA                   LOPEZ                                       012S
0919830513719500063402605JUAN MANUEL              RODRIGUEZ                MONTERO                                     035S
0919830513719500063402605GONZALO                  RIVERA                   CEBRIAN                                     009S
0919830513719500063402605ADOLFO                   HERNANDEZ                FUENTES                                     019S
0819830513719600022403305SEGISMUNDO               GARNACES                 IGLESIAS                                    013S
0819830513719600022403305PEDRO                    RIVERO                   LUCAS                                       022S
0819830513719600022403305MIGUEL DE                LA CALLE                 MARTIN                                      025S
0819830513719600022403305JOSE MANUEL              MARTIN                   GARCIA                                      037S
0819830513719600022403305JACINTO SAN              VENANCIO                 MARTIN                                      037S
0819830513719700022408905ZACARIAS DE              ARRIBA                   ALONSO                                      059S
0819830513719700022408905TOMAS                    GONZALO                  MARCOS                                      098S
0819830513719700022408905RAFAEL                   HERNANDEZ                ARRIBA                                      058S
0819830513719700022408905MIGUEL DE                ARRIBA                   GONZALEZ                                    054S
0819830513719700022408905BIENVENIDO               RODRIGUEZ                GOMEZ                                       089S
0819830513719700030900600IGNACIO                  GONZALEZ                 APARICIO                                    006N
0819830513719700063400900MANUEL JOSE              COBALEDA                 SANCHEZ                                     009N
0819830513720000022406201MARCELINO                RODRIGUEZ                INGEL                                       009N
0819830513720000022406201JEREMIAS                 MORETA                   VICENTE                                     061N
0819830513720000022406201ELOY                     GARCIA                   SANCHEZ                                     097S
0819830513720000022406201CESAR                    MARTIN                   IZQUIERDO                                   070N
0819830513720000022406201CELEDONIO                SANCHEZ                  GARCIA                                      012N
0819830513720000030900000RICARDO                  SASTRE                   MUÑOZ                                       000N
0819830513720000063409904MANUEL                   MAILLO                   HIDALGO                                     082S
0819830513720000063409904JOSE MARIA               LOPEZ                    GARCIA                                      085S
0819830513720000063409904IGNACIO                  GARCIA                   HERRERA                                     089S
0819830513720000063409904FRANCISCO                GARCIA                   LOPEZ                                       092S
0819830514422700055904004RAFAEL                   GARCES                   MIGUEL                                      037S
0819830514422700055904004MANUEL                   ESTEBAN                  GIMENO                                      014N
0819830514422700055904004JOSE                     MORENO                   VELARTE                                     027S
0819830514422700055904004FRAANCISCO MIGUEL        JUAN                     GARCES                                      000N
0819830514422900055912905SERGIO                   DELGADO                  MARCO                                       129S
0819830514422900055912905JUSTO                    DOMINGO                  PEREZ                                       094S
0819830514422900055912905JOSE                     ORTEGA                   ASENSIO                                     094S
0819830514422900055912905JESUS                    MARTINEZ                 AGUIRRE                                     090S
0819830514422900055912905FLORENCIO                LAHUERTA                 MUÑOZ                                       110S
0819830514423000055910804VICENTE                  MENUDE                   REBULLIDA                                   114S
0819830514423000055910804RAFAEL                   INSA                     RAMIA                                       096S
0819830514423000055910804JOSE MIGUEL              CASANOVA                 GUARDIA                                     034N
0819830514423000055910804FLORIAN                  SEGURA                   ZURITA                                      089S
0819830514423000055910804ENRIQUE                  TENA                     CELMA                                       101S
0819830514423000063406701MANUEL                   TOMAS                    SERRAT                                      073S
0819830514423000063406701JOAQUIN                  MARQUES                  PINARDEL                                    066N
0819830514423000063406701DANIEL                   ESTOPIÑAN                SANZ                                        069N
0819830514423000063406701ALEJANDRO                PINARDEL                 PONZ                                        063N
0919830514423100005804304MARTIN                   DURBAN                   MARTIN                                      041S
0919830514423100005804304MANUEL                   GARCES                   CUBED                                       042S
0919830514423100005804304JOSE                     ROZALEN                  IZQUIERDO                                   046S
0919830514423100005804304ENRIQUE                  GIL                      PEREZ                                       002N
0919830514423100005804304ANTONIO                  MARTIN                   GIL                                         044S
0919830514423100063403601VICENTE                  DURBAN                   MARCO                                       009N
0919830514423100063403601MANUEL                   MARTIN                   CAÑETE                                      036N
0919830514423100063403601JOSE LUIS                SANCHIS                  GARCIA                                      036N
0919830514423100063403601FRANCISCO                DURBAN                   BALLESTEROS                                 038S
0919830514423100063403601DIONISIO                 MARTIN                   TORRES                                      026N
0819830514423400055903102SILVANO                  MARTINEZ                 SERRANO                                     048S
0819830514423400055903102PEDRO                    ASENSIO                  GIMENEZ                                     028N
0819830514423400055903102PASCUAL                  JULINA                   GOMEZ                                       015N
0819830514423400055903102MANUEL                   MIGUEL                   MINGUEZ                                     007N
